Parameter S1 S1_conf ST ST_conf
M_gln_L_c_exchange_reverse M_ile_L_c_exchange_reverse -0.021766 0.098751
M_gln_L_c_exchange_reverse M_leu_L_c_exchange_reverse -0.023208 0.098720
M_gln_L_c_exchange_reverse M_his_L_c_exchange_reverse -0.021678 0.098785
M_gln_L_c_exchange_reverse M_lys_L_c_exchange_reverse -0.022114 0.098808
M_gln_L_c_exchange_reverse M_met_L_c_exchange_reverse -0.021635 0.098715
M_gln_L_c_exchange_reverse M_phe_L_c_exchange_reverse -0.022846 0.098637
M_gln_L_c_exchange_reverse M_pro_L_c_exchange_reverse -0.021589 0.098710
M_gln_L_c_exchange_reverse M_ser_L_c_exchange_reverse -0.020160 0.098503
M_gln_L_c_exchange_reverse M_thr_L_c_exchange_reverse -0.021479 0.098709
M_gln_L_c_exchange_reverse M_trp_L_c_exchange_reverse -0.021104 0.098671
M_gln_L_c_exchange_reverse M_tyr_L_c_exchange_reverse -0.022281 0.098775
M_gln_L_c_exchange_reverse M_val_L_c_exchange_reverse -0.020247 0.098667
M_gln_L_c_exchange_reverse M_glc_D_c_exchange_reverse -0.008499 0.093108
M_gln_L_c_exchange_reverse M_o2_c_exchange_reverse -0.021628 0.098707
M_gln_L_c_exchange_reverse translation_initiation -0.021177 0.099169
M_gln_L_c_exchange_reverse transcriptional_initiation -0.021589 0.098710
M_gly_L_c_exchange_reverse M_ile_L_c_exchange_reverse -0.002651 0.007124
M_gly_L_c_exchange_reverse M_leu_L_c_exchange_reverse -0.002591 0.007138
M_gly_L_c_exchange_reverse M_his_L_c_exchange_reverse -0.002620 0.007158
M_gly_L_c_exchange_reverse M_lys_L_c_exchange_reverse -0.002666 0.007112
M_gly_L_c_exchange_reverse M_met_L_c_exchange_reverse -0.002645 0.007125
M_gly_L_c_exchange_reverse M_phe_L_c_exchange_reverse -0.002673 0.007202
M_gly_L_c_exchange_reverse M_pro_L_c_exchange_reverse -0.002646 0.007125
M_gly_L_c_exchange_reverse M_ser_L_c_exchange_reverse -0.002582 0.007104
M_gly_L_c_exchange_reverse M_thr_L_c_exchange_reverse -0.002635 0.007132
M_gly_L_c_exchange_reverse M_trp_L_c_exchange_reverse -0.002684 0.007125
M_gly_L_c_exchange_reverse M_tyr_L_c_exchange_reverse -0.002738 0.007154
M_gly_L_c_exchange_reverse M_val_L_c_exchange_reverse -0.002579 0.007111
M_gly_L_c_exchange_reverse M_glc_D_c_exchange_reverse -0.002122 0.007039
M_gly_L_c_exchange_reverse M_o2_c_exchange_reverse -0.002644 0.007127
M_gly_L_c_exchange_reverse translation_initiation -0.002609 0.007128
M_gly_L_c_exchange_reverse transcriptional_initiation -0.002646 0.007125
M_ile_L_c_exchange_reverse M_leu_L_c_exchange_reverse -0.002187 0.015568
M_ile_L_c_exchange_reverse M_his_L_c_exchange_reverse -0.001917 0.015661
M_ile_L_c_exchange_reverse M_lys_L_c_exchange_reverse -0.001803 0.015625
M_ile_L_c_exchange_reverse M_met_L_c_exchange_reverse -0.001859 0.015639
M_ile_L_c_exchange_reverse M_phe_L_c_exchange_reverse -0.001890 0.015625
M_ile_L_c_exchange_reverse M_pro_L_c_exchange_reverse -0.001872 0.015641
M_ile_L_c_exchange_reverse M_ser_L_c_exchange_reverse -0.001884 0.015624
M_ile_L_c_exchange_reverse M_thr_L_c_exchange_reverse -0.001784 0.015589
M_ile_L_c_exchange_reverse M_trp_L_c_exchange_reverse -0.001878 0.015654
M_ile_L_c_exchange_reverse M_tyr_L_c_exchange_reverse -0.002012 0.015631
M_ile_L_c_exchange_reverse M_val_L_c_exchange_reverse -0.001545 0.015617
M_ile_L_c_exchange_reverse M_glc_D_c_exchange_reverse -0.001377 0.015030
M_ile_L_c_exchange_reverse M_o2_c_exchange_reverse -0.001844 0.015640
M_ile_L_c_exchange_reverse translation_initiation -0.001966 0.015636
M_ile_L_c_exchange_reverse transcriptional_initiation -0.001862 0.015641
M_leu_L_c_exchange_reverse M_his_L_c_exchange_reverse 0.000658 0.068799
M_leu_L_c_exchange_reverse M_lys_L_c_exchange_reverse 0.000712 0.068850
M_leu_L_c_exchange_reverse M_met_L_c_exchange_reverse 0.000838 0.068864
M_leu_L_c_exchange_reverse M_phe_L_c_exchange_reverse 0.001182 0.068859
M_leu_L_c_exchange_reverse M_pro_L_c_exchange_reverse 0.000836 0.068866
M_leu_L_c_exchange_reverse M_ser_L_c_exchange_reverse 0.001329 0.068523
M_leu_L_c_exchange_reverse M_thr_L_c_exchange_reverse 0.000722 0.068887
M_leu_L_c_exchange_reverse M_trp_L_c_exchange_reverse 0.000875 0.068921
M_leu_L_c_exchange_reverse M_tyr_L_c_exchange_reverse 0.000544 0.068840
M_leu_L_c_exchange_reverse M_val_L_c_exchange_reverse 0.001112 0.068789
M_leu_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.002778 0.065889
M_leu_L_c_exchange_reverse M_o2_c_exchange_reverse 0.000927 0.068868
M_leu_L_c_exchange_reverse translation_initiation -0.000613 0.068830
M_leu_L_c_exchange_reverse transcriptional_initiation 0.000834 0.068866
M_his_L_c_exchange_reverse M_lys_L_c_exchange_reverse 0.009261 0.071248
M_his_L_c_exchange_reverse M_met_L_c_exchange_reverse 0.009283 0.071294
M_his_L_c_exchange_reverse M_phe_L_c_exchange_reverse 0.010993 0.071555
M_his_L_c_exchange_reverse M_pro_L_c_exchange_reverse 0.009235 0.071286
M_his_L_c_exchange_reverse M_ser_L_c_exchange_reverse 0.010173 0.071202
M_his_L_c_exchange_reverse M_thr_L_c_exchange_reverse 0.009338 0.071302
M_his_L_c_exchange_reverse M_trp_L_c_exchange_reverse 0.009353 0.071274
M_his_L_c_exchange_reverse M_tyr_L_c_exchange_reverse 0.008558 0.071378
M_his_L_c_exchange_reverse M_val_L_c_exchange_reverse 0.008569 0.071291
M_his_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.011647 0.071031
M_his_L_c_exchange_reverse M_o2_c_exchange_reverse 0.009391 0.071287
M_his_L_c_exchange_reverse translation_initiation 0.008422 0.071306
M_his_L_c_exchange_reverse transcriptional_initiation 0.009303 0.071293
M_lys_L_c_exchange_reverse M_met_L_c_exchange_reverse -0.002242 0.035650
M_lys_L_c_exchange_reverse M_phe_L_c_exchange_reverse -0.003688 0.035905
M_lys_L_c_exchange_reverse M_pro_L_c_exchange_reverse -0.002303 0.035647
M_lys_L_c_exchange_reverse M_ser_L_c_exchange_reverse -0.002069 0.035615
M_lys_L_c_exchange_reverse M_thr_L_c_exchange_reverse -0.002329 0.035626
M_lys_L_c_exchange_reverse M_trp_L_c_exchange_reverse -0.002365 0.035670
M_lys_L_c_exchange_reverse M_tyr_L_c_exchange_reverse -0.001861 0.035651
M_lys_L_c_exchange_reverse M_val_L_c_exchange_reverse -0.002262 0.035633
M_lys_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.000031 0.034612
M_lys_L_c_exchange_reverse M_o2_c_exchange_reverse -0.002343 0.035657
M_lys_L_c_exchange_reverse translation_initiation -0.002178 0.035658
M_lys_L_c_exchange_reverse transcriptional_initiation -0.002300 0.035646
M_met_L_c_exchange_reverse M_phe_L_c_exchange_reverse -0.001602 0.006208
M_met_L_c_exchange_reverse M_pro_L_c_exchange_reverse -0.001417 0.006206
M_met_L_c_exchange_reverse M_ser_L_c_exchange_reverse -0.001400 0.006156
M_met_L_c_exchange_reverse M_thr_L_c_exchange_reverse -0.001428 0.006198
M_met_L_c_exchange_reverse M_trp_L_c_exchange_reverse -0.001387 0.006210
M_met_L_c_exchange_reverse M_tyr_L_c_exchange_reverse -0.001451 0.006218
M_met_L_c_exchange_reverse M_val_L_c_exchange_reverse -0.001470 0.006212
M_met_L_c_exchange_reverse M_glc_D_c_exchange_reverse -0.001047 0.006062
M_met_L_c_exchange_reverse M_o2_c_exchange_reverse -0.001413 0.006206
M_met_L_c_exchange_reverse translation_initiation -0.001413 0.006215
M_met_L_c_exchange_reverse transcriptional_initiation -0.001415 0.006206
M_phe_L_c_exchange_reverse M_pro_L_c_exchange_reverse -0.047096 0.169560
M_phe_L_c_exchange_reverse M_ser_L_c_exchange_reverse -0.050128 0.169507
M_phe_L_c_exchange_reverse M_thr_L_c_exchange_reverse -0.046983 0.169551
M_phe_L_c_exchange_reverse M_trp_L_c_exchange_reverse -0.045727 0.169673
M_phe_L_c_exchange_reverse M_tyr_L_c_exchange_reverse -0.049208 0.169678
M_phe_L_c_exchange_reverse M_val_L_c_exchange_reverse -0.048368 0.169539
M_phe_L_c_exchange_reverse M_glc_D_c_exchange_reverse -0.027855 0.165987
M_phe_L_c_exchange_reverse M_o2_c_exchange_reverse -0.047129 0.169527
M_phe_L_c_exchange_reverse translation_initiation -0.045819 0.169645
M_phe_L_c_exchange_reverse transcriptional_initiation -0.047172 0.169556
M_pro_L_c_exchange_reverse M_ser_L_c_exchange_reverse 0.000745 0.002315
M_pro_L_c_exchange_reverse M_thr_L_c_exchange_reverse 0.000792 0.002311
M_pro_L_c_exchange_reverse M_trp_L_c_exchange_reverse 0.000786 0.002312
M_pro_L_c_exchange_reverse M_tyr_L_c_exchange_reverse 0.000754 0.002303
M_pro_L_c_exchange_reverse M_val_L_c_exchange_reverse 0.000767 0.002331
M_pro_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.000588 0.002256
M_pro_L_c_exchange_reverse M_o2_c_exchange_reverse 0.000787 0.002313
M_pro_L_c_exchange_reverse translation_initiation 0.000787 0.002313
M_pro_L_c_exchange_reverse transcriptional_initiation 0.000786 0.002313
M_ser_L_c_exchange_reverse M_thr_L_c_exchange_reverse 0.017916 0.052494
M_ser_L_c_exchange_reverse M_trp_L_c_exchange_reverse 0.018263 0.052480
M_ser_L_c_exchange_reverse M_tyr_L_c_exchange_reverse 0.018228 0.052457
M_ser_L_c_exchange_reverse M_val_L_c_exchange_reverse 0.017918 0.052503
M_ser_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.016726 0.050809
M_ser_L_c_exchange_reverse M_o2_c_exchange_reverse 0.017951 0.052492
M_ser_L_c_exchange_reverse translation_initiation 0.017086 0.052526
M_ser_L_c_exchange_reverse transcriptional_initiation 0.017990 0.052492
M_thr_L_c_exchange_reverse M_trp_L_c_exchange_reverse -0.000834 0.021904
M_thr_L_c_exchange_reverse M_tyr_L_c_exchange_reverse -0.000774 0.021939
M_thr_L_c_exchange_reverse M_val_L_c_exchange_reverse -0.000891 0.021894
M_thr_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.000049 0.020917
M_thr_L_c_exchange_reverse M_o2_c_exchange_reverse -0.000807 0.021890
M_thr_L_c_exchange_reverse translation_initiation -0.000679 0.021914
M_thr_L_c_exchange_reverse transcriptional_initiation -0.000796 0.021891
M_trp_L_c_exchange_reverse M_tyr_L_c_exchange_reverse 0.004898 0.030339
M_trp_L_c_exchange_reverse M_val_L_c_exchange_reverse 0.005245 0.030224
M_trp_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.004892 0.029867
M_trp_L_c_exchange_reverse M_o2_c_exchange_reverse 0.005043 0.030295
M_trp_L_c_exchange_reverse translation_initiation 0.004758 0.030292
M_trp_L_c_exchange_reverse transcriptional_initiation 0.005137 0.030289
M_tyr_L_c_exchange_reverse M_val_L_c_exchange_reverse 0.010464 0.077648
M_tyr_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.015101 0.076550
M_tyr_L_c_exchange_reverse M_o2_c_exchange_reverse 0.010991 0.077715
M_tyr_L_c_exchange_reverse translation_initiation 0.010445 0.077776
M_tyr_L_c_exchange_reverse transcriptional_initiation 0.010997 0.077724
M_val_L_c_exchange_reverse M_glc_D_c_exchange_reverse -0.009041 0.054048
M_val_L_c_exchange_reverse M_o2_c_exchange_reverse -0.012901 0.056245
M_val_L_c_exchange_reverse translation_initiation -0.013721 0.056252
M_val_L_c_exchange_reverse transcriptional_initiation -0.012830 0.056243
M_glc_D_c_exchange_reverse M_o2_c_exchange_reverse 0.001393 0.329838
M_glc_D_c_exchange_reverse translation_initiation 0.004075 0.330234
M_glc_D_c_exchange_reverse transcriptional_initiation 0.000840 0.329843
M_o2_c_exchange_reverse translation_initiation 0.004851 0.009870
M_o2_c_exchange_reverse transcriptional_initiation 0.004851 0.009870
translation_initiation transcriptional_initiation 0.008016 0.127372
