Parameter S1 S1_conf ST ST_conf
M_lys_L_c_exchange_reverse M_phe_L_c_exchange_reverse -0.003688 0.035186
M_lys_L_c_exchange_reverse M_pro_L_c_exchange_reverse -0.002346 0.035022
M_lys_L_c_exchange_reverse M_ser_L_c_exchange_reverse -0.002080 0.034984
M_lys_L_c_exchange_reverse M_thr_L_c_exchange_reverse -0.002336 0.035009
M_lys_L_c_exchange_reverse M_trp_L_c_exchange_reverse -0.002363 0.035035
M_lys_L_c_exchange_reverse M_tyr_L_c_exchange_reverse -0.001880 0.034993
M_lys_L_c_exchange_reverse M_val_L_c_exchange_reverse -0.002231 0.035003
M_lys_L_c_exchange_reverse M_glc_D_c_exchange_reverse -0.000026 0.034254
M_lys_L_c_exchange_reverse M_o2_c_exchange_reverse -0.002353 0.035027
M_lys_L_c_exchange_reverse translation_initiation -0.002189 0.035013
M_lys_L_c_exchange_reverse transcriptional_initiation -0.002310 0.035027
M_met_L_c_exchange_reverse M_phe_L_c_exchange_reverse -0.001156 0.006969
M_met_L_c_exchange_reverse M_pro_L_c_exchange_reverse -0.000969 0.006956
M_met_L_c_exchange_reverse M_ser_L_c_exchange_reverse -0.000956 0.006901
M_met_L_c_exchange_reverse M_thr_L_c_exchange_reverse -0.000980 0.006949
M_met_L_c_exchange_reverse M_trp_L_c_exchange_reverse -0.000947 0.006956
M_met_L_c_exchange_reverse M_tyr_L_c_exchange_reverse -0.000971 0.006960
M_met_L_c_exchange_reverse M_val_L_c_exchange_reverse -0.001032 0.006954
M_met_L_c_exchange_reverse M_glc_D_c_exchange_reverse -0.000556 0.006822
M_met_L_c_exchange_reverse M_o2_c_exchange_reverse -0.000970 0.006956
M_met_L_c_exchange_reverse translation_initiation -0.000968 0.006959
M_met_L_c_exchange_reverse transcriptional_initiation -0.000973 0.006956
M_phe_L_c_exchange_reverse M_pro_L_c_exchange_reverse -0.046984 0.168009
M_phe_L_c_exchange_reverse M_ser_L_c_exchange_reverse -0.050385 0.168016
M_phe_L_c_exchange_reverse M_thr_L_c_exchange_reverse -0.047247 0.167908
M_phe_L_c_exchange_reverse M_trp_L_c_exchange_reverse -0.046053 0.168046
M_phe_L_c_exchange_reverse M_tyr_L_c_exchange_reverse -0.049458 0.167964
M_phe_L_c_exchange_reverse M_val_L_c_exchange_reverse -0.048521 0.167870
M_phe_L_c_exchange_reverse M_glc_D_c_exchange_reverse -0.028643 0.165655
M_phe_L_c_exchange_reverse M_o2_c_exchange_reverse -0.047407 0.167989
M_phe_L_c_exchange_reverse translation_initiation -0.046071 0.167846
M_phe_L_c_exchange_reverse transcriptional_initiation -0.047452 0.167981
M_pro_L_c_exchange_reverse M_ser_L_c_exchange_reverse -0.004414 0.012316
M_pro_L_c_exchange_reverse M_thr_L_c_exchange_reverse -0.004486 0.012331
M_pro_L_c_exchange_reverse M_trp_L_c_exchange_reverse -0.004412 0.012325
M_pro_L_c_exchange_reverse M_tyr_L_c_exchange_reverse -0.004390 0.012344
M_pro_L_c_exchange_reverse M_val_L_c_exchange_reverse -0.004466 0.012332
M_pro_L_c_exchange_reverse M_glc_D_c_exchange_reverse -0.004790 0.011695
M_pro_L_c_exchange_reverse M_o2_c_exchange_reverse -0.004428 0.012328
M_pro_L_c_exchange_reverse translation_initiation -0.004612 0.012341
M_pro_L_c_exchange_reverse transcriptional_initiation -0.004406 0.012327
M_ser_L_c_exchange_reverse M_thr_L_c_exchange_reverse 0.022139 0.053372
M_ser_L_c_exchange_reverse M_trp_L_c_exchange_reverse 0.022469 0.053395
M_ser_L_c_exchange_reverse M_tyr_L_c_exchange_reverse 0.022383 0.053369
M_ser_L_c_exchange_reverse M_val_L_c_exchange_reverse 0.022175 0.053420
M_ser_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.020842 0.051675
M_ser_L_c_exchange_reverse M_o2_c_exchange_reverse 0.022179 0.053384
M_ser_L_c_exchange_reverse translation_initiation 0.021299 0.053463
M_ser_L_c_exchange_reverse transcriptional_initiation 0.022213 0.053383
M_thr_L_c_exchange_reverse M_trp_L_c_exchange_reverse 0.000657 0.022455
M_thr_L_c_exchange_reverse M_tyr_L_c_exchange_reverse 0.000710 0.022467
M_thr_L_c_exchange_reverse M_val_L_c_exchange_reverse 0.000576 0.022466
M_thr_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.001704 0.021550
M_thr_L_c_exchange_reverse M_o2_c_exchange_reverse 0.000686 0.022460
M_thr_L_c_exchange_reverse translation_initiation 0.000823 0.022499
M_thr_L_c_exchange_reverse transcriptional_initiation 0.000697 0.022458
M_trp_L_c_exchange_reverse M_tyr_L_c_exchange_reverse 0.003855 0.030591
M_trp_L_c_exchange_reverse M_val_L_c_exchange_reverse 0.004205 0.030465
M_trp_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.004031 0.030249
M_trp_L_c_exchange_reverse M_o2_c_exchange_reverse 0.004006 0.030535
M_trp_L_c_exchange_reverse translation_initiation 0.003727 0.030548
M_trp_L_c_exchange_reverse transcriptional_initiation 0.004099 0.030530
M_tyr_L_c_exchange_reverse M_val_L_c_exchange_reverse 0.010001 0.079150
M_tyr_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.014335 0.077842
M_tyr_L_c_exchange_reverse M_o2_c_exchange_reverse 0.010542 0.079223
M_tyr_L_c_exchange_reverse translation_initiation 0.010035 0.079399
M_tyr_L_c_exchange_reverse transcriptional_initiation 0.010558 0.079233
M_val_L_c_exchange_reverse M_glc_D_c_exchange_reverse -0.007504 0.055620
M_val_L_c_exchange_reverse M_o2_c_exchange_reverse -0.011478 0.057366
M_val_L_c_exchange_reverse translation_initiation -0.012314 0.057368
M_val_L_c_exchange_reverse transcriptional_initiation -0.011417 0.057360
M_glc_D_c_exchange_reverse M_o2_c_exchange_reverse 0.000031 0.329361
M_glc_D_c_exchange_reverse translation_initiation 0.002812 0.329532
M_glc_D_c_exchange_reverse transcriptional_initiation -0.000454 0.329426
M_o2_c_exchange_reverse translation_initiation 0.004666 0.009095
M_o2_c_exchange_reverse transcriptional_initiation 0.004666 0.009095
translation_initiation transcriptional_initiation 0.008355 0.130875
