Parameter S1 S1_conf ST ST_conf
M_cys_L_c_exchange_reverse M_lys_L_c_exchange_reverse -0.000469 0.017735
M_cys_L_c_exchange_reverse M_met_L_c_exchange_reverse -0.000343 0.017720
M_cys_L_c_exchange_reverse M_phe_L_c_exchange_reverse -0.000491 0.017730
M_cys_L_c_exchange_reverse M_pro_L_c_exchange_reverse -0.000381 0.017725
M_cys_L_c_exchange_reverse M_ser_L_c_exchange_reverse -0.000305 0.017692
M_cys_L_c_exchange_reverse M_thr_L_c_exchange_reverse -0.000375 0.017718
M_cys_L_c_exchange_reverse M_trp_L_c_exchange_reverse -0.000485 0.017728
M_cys_L_c_exchange_reverse M_tyr_L_c_exchange_reverse -0.000305 0.017742
M_cys_L_c_exchange_reverse M_val_L_c_exchange_reverse -0.000324 0.017739
M_cys_L_c_exchange_reverse M_glc_D_c_exchange_reverse -0.000371 0.017563
M_cys_L_c_exchange_reverse M_o2_c_exchange_reverse -0.000424 0.017726
M_cys_L_c_exchange_reverse translation_initiation -0.000529 0.017712
M_cys_L_c_exchange_reverse transcriptional_initiation -0.000404 0.017723
M_glu_L_c_exchange_reverse M_gln_L_c_exchange_reverse 0.074364 0.112668
M_glu_L_c_exchange_reverse M_gly_L_c_exchange_reverse 0.066303 0.113511
M_glu_L_c_exchange_reverse M_ile_L_c_exchange_reverse 0.066525 0.113512
M_glu_L_c_exchange_reverse M_leu_L_c_exchange_reverse 0.064119 0.113645
M_glu_L_c_exchange_reverse M_his_L_c_exchange_reverse 0.066804 0.113711
M_glu_L_c_exchange_reverse M_lys_L_c_exchange_reverse 0.066279 0.113369
M_glu_L_c_exchange_reverse M_met_L_c_exchange_reverse 0.066447 0.113502
M_glu_L_c_exchange_reverse M_phe_L_c_exchange_reverse 0.066817 0.113513
M_glu_L_c_exchange_reverse M_pro_L_c_exchange_reverse 0.066115 0.113503
M_glu_L_c_exchange_reverse M_ser_L_c_exchange_reverse 0.066458 0.113331
M_glu_L_c_exchange_reverse M_thr_L_c_exchange_reverse 0.065736 0.113534
M_glu_L_c_exchange_reverse M_trp_L_c_exchange_reverse 0.065832 0.113484
M_glu_L_c_exchange_reverse M_tyr_L_c_exchange_reverse 0.066286 0.113567
M_glu_L_c_exchange_reverse M_val_L_c_exchange_reverse 0.068491 0.113454
M_glu_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.079226 0.107205
M_glu_L_c_exchange_reverse M_o2_c_exchange_reverse 0.066446 0.113504
M_glu_L_c_exchange_reverse translation_initiation 0.067095 0.113566
M_glu_L_c_exchange_reverse transcriptional_initiation 0.066330 0.113502
M_gln_L_c_exchange_reverse M_gly_L_c_exchange_reverse -0.008771 0.116303
M_gln_L_c_exchange_reverse M_ile_L_c_exchange_reverse -0.008930 0.116350
M_gln_L_c_exchange_reverse M_leu_L_c_exchange_reverse -0.010562 0.116305
M_gln_L_c_exchange_reverse M_his_L_c_exchange_reverse -0.007764 0.116450
M_gln_L_c_exchange_reverse M_lys_L_c_exchange_reverse -0.009322 0.116424
M_gln_L_c_exchange_reverse M_met_L_c_exchange_reverse -0.008755 0.116295
M_gln_L_c_exchange_reverse M_phe_L_c_exchange_reverse -0.008443 0.116271
M_gln_L_c_exchange_reverse M_pro_L_c_exchange_reverse -0.008959 0.116306
M_gln_L_c_exchange_reverse M_ser_L_c_exchange_reverse -0.008337 0.116134
M_gln_L_c_exchange_reverse M_thr_L_c_exchange_reverse -0.008871 0.116313
M_gln_L_c_exchange_reverse M_trp_L_c_exchange_reverse -0.007647 0.116305
M_gln_L_c_exchange_reverse M_tyr_L_c_exchange_reverse -0.010653 0.116362
M_gln_L_c_exchange_reverse M_val_L_c_exchange_reverse -0.008097 0.116249
M_gln_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.006651 0.110510
M_gln_L_c_exchange_reverse M_o2_c_exchange_reverse -0.008697 0.116308
M_gln_L_c_exchange_reverse translation_initiation -0.009929 0.116384
M_gln_L_c_exchange_reverse transcriptional_initiation -0.008739 0.116307
M_gly_L_c_exchange_reverse M_ile_L_c_exchange_reverse -0.003742 0.008590
M_gly_L_c_exchange_reverse M_leu_L_c_exchange_reverse -0.003667 0.008604
M_gly_L_c_exchange_reverse M_his_L_c_exchange_reverse -0.003709 0.008623
M_gly_L_c_exchange_reverse M_lys_L_c_exchange_reverse -0.003769 0.008581
M_gly_L_c_exchange_reverse M_met_L_c_exchange_reverse -0.003711 0.008590
M_gly_L_c_exchange_reverse M_phe_L_c_exchange_reverse -0.003716 0.008586
M_gly_L_c_exchange_reverse M_pro_L_c_exchange_reverse -0.003704 0.008592
M_gly_L_c_exchange_reverse M_ser_L_c_exchange_reverse -0.003655 0.008555
M_gly_L_c_exchange_reverse M_thr_L_c_exchange_reverse -0.003708 0.008598
M_gly_L_c_exchange_reverse M_trp_L_c_exchange_reverse -0.003747 0.008600
M_gly_L_c_exchange_reverse M_tyr_L_c_exchange_reverse -0.003787 0.008607
M_gly_L_c_exchange_reverse M_val_L_c_exchange_reverse -0.003568 0.008577
M_gly_L_c_exchange_reverse M_glc_D_c_exchange_reverse -0.003277 0.008432
M_gly_L_c_exchange_reverse M_o2_c_exchange_reverse -0.003717 0.008591
M_gly_L_c_exchange_reverse translation_initiation -0.003686 0.008589
M_gly_L_c_exchange_reverse transcriptional_initiation -0.003719 0.008588
M_ile_L_c_exchange_reverse M_leu_L_c_exchange_reverse -0.001772 0.019075
